road_class,road_class_code,road_class_name,road_class_sort,road,road_number,road_name,road_sort,section,section_label,section_start_date,section_end_date,section_length,section_function,section_function_code,section_function_name,section_function_sort,operational_area,operational_area_code,operational_area_name,operational_area_sort,data_key,direction_key,direction_code,direction_name,direction_sort,permanent_lanes,single_or_dual,single_or_dual_code,single_or_dual_name,single_or_dual_sort,environment,environment_code,environment_name,environment_sort,local_authority,local_authority_code,local_authority_name,local_authority_sort,plan_reference,start_chainage,end_chainage
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,389278,0500A47/799,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,324.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,49,S2W,Two Way Single Carriageway,20,8,R,Rural,10,54,0500,Cambridgeshire,1600,A47/13,0,324
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,389280,0500A47/790,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,1512.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,49,S2W,Two Way Single Carriageway,20,8,R,Rural,10,54,0500,Cambridgeshire,1600,A47/12,0,1512
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,389281,2600A47/553,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,530.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,60,2600,Norfolk,6900,A47/43,0,530
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,389284,2600A47/594,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,448.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,60,2600,Norfolk,6900,A47/46,0,448
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,389286,0500A47/855,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,1179.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,49,S2W,Two Way Single Carriageway,20,8,R,Rural,10,54,0500,Cambridgeshire,1600,A47/15,0,1179
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,389288,2600A47/559,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,441.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,60,2600,Norfolk,6900,A47/44,0,441
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,389289,2600A47/978,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,451.000,2,SLIP,Slip Road,20,6,A06,Area 6,60,10,4,WB,West,40,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/46,0,451
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,389291,2600A47/973,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,563.000,2,SLIP,Slip Road,20,6,A06,Area 6,60,10,4,WB,West,40,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/45,0,563
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,389292,2600A47/972,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,538.000,2,SLIP,Slip Road,20,6,A06,Area 6,60,10,4,WB,West,40,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/45,0,538
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,389293,2600A47/971,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,780.000,2,SLIP,Slip Road,20,6,A06,Area 6,60,10,3,EB,East,30,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/45,0,780
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,389294,2600A47/970,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,551.000,2,SLIP,Slip Road,20,6,A06,Area 6,60,10,3,EB,East,30,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/45,0,551
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,389296,2600A47/966,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,612.000,2,SLIP,Slip Road,20,6,A06,Area 6,60,10,3,EB,East,30,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/44,0,612
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,389297,2600A47/965,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,476.000,2,SLIP,Slip Road,20,6,A06,Area 6,60,10,3,EB,East,30,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/43,0,476
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,389298,2600A47/963,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,583.000,2,SLIP,Slip Road,20,6,A06,Area 6,60,10,4,WB,West,40,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/42,0,583
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,389260,2600A47/430,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,274.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,49,S2W,Two Way Single Carriageway,20,8,R,Rural,10,60,2600,Norfolk,6900,A47/37,0,274
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,389261,2600A47/428,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,2123.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,4,WB,West,40,2.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,60,2600,Norfolk,6900,A47/37,0,2123
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,389264,2600A47/423,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,2592.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,60,2600,Norfolk,6900,A47/36,0,2592
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,389266,2600A47/981,01-Jan-1991 00:00:00,01-Jan-3000 00:00:00,148.000,2,SLIP,Slip Road,20,6,A06,Area 6,60,10,4,WB,West,40,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/36,0,148
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,389271,2600A47/418,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,455.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,60,2600,Norfolk,6900,A47/36,0,455
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,389273,0500A47/875,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,162.000,4,OB,Ox Bow Lay-by,40,6,A06,Area 6,60,10,3,EB,East,30,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,54,0500,Cambridgeshire,1600,A47/16,0,162
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,389418,0500A47/890,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,166.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,49,S2W,Two Way Single Carriageway,20,8,R,Rural,10,54,0500,Cambridgeshire,1600,A47/16,0,166
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,389312,2600A47/589,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,550.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,4,WB,West,40,2.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,60,2600,Norfolk,6900,A47/46,0,550
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,389313,2600A47/587,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,547.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,60,2600,Norfolk,6900,A47/46,0,547
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393712,2600A47/138,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,1634.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,60,2600,Norfolk,6900,A47/19,0,1634
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393714,2600A47/130,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,486.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,4,WB,West,40,2.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,60,2600,Norfolk,6900,A47/18,0,486
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393717,2600A47/125,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,1408.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,4,WB,West,40,2.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,60,2600,Norfolk,6900,A47/18,0,1408
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393681,2600A47/906,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,462.000,2,SLIP,Slip Road,20,6,A06,Area 6,60,10,3,EB,East,30,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/20,0,462
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393684,2600A47/902,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,508.000,2,SLIP,Slip Road,20,6,A06,Area 6,60,10,4,WB,West,40,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/18,0,508
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393686,2600A47/345,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,1398.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,49,S2W,Two Way Single Carriageway,20,8,R,Rural,10,60,2600,Norfolk,6900,A47/33,0,1398
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393688,2600A47/340,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,460.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,49,S2W,Two Way Single Carriageway,20,8,R,Rural,10,60,2600,Norfolk,6900,A47/32,0,460
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393690,2600A47/229,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,1065.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,49,S2W,Two Way Single Carriageway,20,8,R,Rural,10,60,2600,Norfolk,6900,A47/25,0,1065
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393691,0500A47/441,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,235.000,4,OB,Ox Bow Lay-by,40,6,A06,Area 6,60,10,4,WB,West,40,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,54,0500,Cambridgeshire,1600,A47/03,0,235
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393695,2600A47/211,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,1217.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,49,S2W,Two Way Single Carriageway,20,8,R,Rural,10,60,2600,Norfolk,6900,A47/24,0,1217
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393696,0500A47/433,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,234.000,4,OB,Ox Bow Lay-by,40,6,A06,Area 6,60,10,3,EB,East,30,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,54,0500,Cambridgeshire,1600,A47/03,0,234
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393697,2600A47/162,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,194.000,3,RBT,Roundabout,30,6,A06,Area 6,60,10,5,CW,Clockwise,50,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/21,0,194
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393700,2600A47/158,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,990.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,60,2600,Norfolk,6900,A47/21,0,990
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393703,2600A47/152,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,1451.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,4,WB,West,40,2.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,60,2600,Norfolk,6900,A47/20,0,1451
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393706,2600A47/147,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,851.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,60,2600,Norfolk,6900,A47/20,0,851
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393708,2600A47/145,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,497.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,60,2600,Norfolk,6900,A47/20,0,497
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393709,2600A47/144,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,527.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,4,WB,West,40,2.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,60,2600,Norfolk,6900,A47/19,0,527
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393711,2600A47/139,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,1620.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,4,WB,West,40,2.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,60,2600,Norfolk,6900,A47/19,0,1620
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393650,2600A47/985,18-Dec-1998 00:00:00,01-Jan-3000 00:00:00,68.000,2,SLIP,Slip Road,20,6,A06,Area 6,60,10,3,EB,East,30,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/46,0,68
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393652,2600A47/979,01-Dec-1998 00:00:00,01-Jan-3000 00:00:00,276.000,4,OB,Ox Bow Lay-by,40,6,A06,Area 6,60,10,3,EB,East,30,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/45,0,276
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393656,2600A47/954,01-Dec-1998 00:00:00,01-Jan-3000 00:00:00,261.000,4,OB,Ox Bow Lay-by,40,6,A06,Area 6,60,10,4,WB,West,40,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/42,0,261
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393657,2600A47/948,01-Dec-1998 00:00:00,01-Jan-3000 00:00:00,272.000,4,OB,Ox Bow Lay-by,40,6,A06,Area 6,60,10,3,EB,East,30,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/41,0,272
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393660,2600A47/936,01-Dec-1998 00:00:00,01-Jan-3000 00:00:00,206.000,4,OB,Ox Bow Lay-by,40,6,A06,Area 6,60,10,3,EB,East,30,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/31,0,206
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393661,2600A47/922,01-Dec-1998 00:00:00,01-Jan-3000 00:00:00,206.000,4,OB,Ox Bow Lay-by,40,6,A06,Area 6,60,10,3,EB,East,30,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/20,0,206
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393662,2600A47/920,01-Dec-1998 00:00:00,01-Jan-3000 00:00:00,211.000,4,OB,Ox Bow Lay-by,40,6,A06,Area 6,60,10,4,WB,West,40,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/20,0,211
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393664,2600A47/911,01-Dec-1998 00:00:00,01-Jan-3000 00:00:00,215.000,4,OB,Ox Bow Lay-by,40,6,A06,Area 6,60,10,3,EB,East,30,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/19,0,215
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393665,2600A47/926,01-Dec-1998 00:00:00,01-Jan-3000 00:00:00,165.000,4,OB,Ox Bow Lay-by,40,6,A06,Area 6,60,10,3,EB,East,30,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/23,0,165
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393666,0500A47/474,22-Dec-1998 00:00:00,01-Jan-3000 00:00:00,1100.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,54,0500,Cambridgeshire,1600,A47/04,0,1100
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393667,2600A47/916,01-Dec-1998 00:00:00,01-Jan-3000 00:00:00,211.000,4,OB,Ox Bow Lay-by,40,6,A06,Area 6,60,10,4,WB,West,40,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/19,0,211
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393670,2600A47/930,01-Dec-1998 00:00:00,01-Jan-3000 00:00:00,184.000,4,OB,Ox Bow Lay-by,40,6,A06,Area 6,60,10,3,EB,East,30,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/31,0,184
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393671,2600A47/940,01-Dec-1998 00:00:00,01-Jan-3000 00:00:00,262.000,4,OB,Ox Bow Lay-by,40,6,A06,Area 6,60,10,3,EB,East,30,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/37,0,262
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393673,2600A47/934,01-Dec-1998 00:00:00,01-Jan-3000 00:00:00,156.000,4,OB,Ox Bow Lay-by,40,6,A06,Area 6,60,10,3,EB,East,30,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/31,0,156
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393675,2600A47/969,01-Dec-1998 00:00:00,01-Jan-3000 00:00:00,266.000,4,OB,Ox Bow Lay-by,40,6,A06,Area 6,60,10,3,EB,East,30,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/44,0,266
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393677,2600A47/984,01-Dec-1998 00:00:00,01-Jan-3000 00:00:00,487.000,4,OB,Ox Bow Lay-by,40,6,A06,Area 6,60,10,3,EB,East,30,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,60,2600,Norfolk,6900,A47/49,0,487
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393678,2600A47/215,18-Dec-1998 00:00:00,01-Jan-3000 00:00:00,991.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,49,S2W,Two Way Single Carriageway,20,8,R,Rural,10,60,2600,Norfolk,6900,A47/24,0,991
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393634,2600A47/750,01-Jan-2000 00:00:00,01-Jan-3000 00:00:00,815.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,4,WB,West,40,2.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,60,2600,Norfolk,6900,A47/49,0,815
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393636,2600A47/740,01-Jan-2000 00:00:00,01-Jan-3000 00:00:00,1157.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,4,WB,West,40,2.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,60,2600,Norfolk,6900,A47/49,0,1157
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393637,2600A47/720,01-Jan-2000 00:00:00,01-Jan-3000 00:00:00,60.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,4,WB,West,40,2.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,60,2600,Norfolk,6900,A47/48,0,60
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393639,2600A47/710,01-Jan-2000 00:00:00,01-Jan-3000 00:00:00,286.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,4,WB,West,40,2.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,60,2600,Norfolk,6900,A47/48,0,286
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393640,0500A47/423,03-Feb-1999 00:00:00,01-Jan-3000 00:00:00,1043.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,4,WB,West,40,2.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,54,0500,Cambridgeshire,1600,A47/03,0,1043
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393641,0500A47/475,22-Dec-1998 00:00:00,01-Jan-3000 00:00:00,1119.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,4,WB,West,40,2.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,54,0500,Cambridgeshire,1600,A47/04,0,1119
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393642,0500A47/450,22-Dec-1998 00:00:00,01-Jan-3000 00:00:00,621.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,4,WB,West,40,2.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,54,0500,Cambridgeshire,1600,A47/03,0,621
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,393644,0500A47/379,22-Dec-1998 00:00:00,01-Jan-3000 00:00:00,999.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,4,WB,West,40,2.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,54,0500,Cambridgeshire,1600,A47/02,0,999
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,383973,0500A47/729,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,410.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,49,S2W,Two Way Single Carriageway,20,8,R,Rural,10,54,0500,Cambridgeshire,1600,A47/08,0,410
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,383974,0500A47/409,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,912.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,54,0500,Cambridgeshire,1600,A47/03,0,912
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,383975,0500A47/465,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,634.000,2,SLIP,Slip Road,20,6,A06,Area 6,60,10,4,WB,West,40,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,54,0500,Cambridgeshire,1600,A47/04,0,634
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,383976,0500A47/417,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,783.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,54,0500,Cambridgeshire,1600,A47/03,0,783
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,383978,0500A47/365,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,1147.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,49,S2W,Two Way Single Carriageway,20,8,R,Rural,10,54,0500,Cambridgeshire,1600,A47/02,0,1147
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,383980,0500A47/705,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,1230.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,49,S2W,Two Way Single Carriageway,20,8,R,Rural,10,54,0500,Cambridgeshire,1600,A47/07,0,1230
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,383981,0500A47/697,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,167.000,3,RBT,Roundabout,30,6,A06,Area 6,60,10,5,CW,Clockwise,50,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,54,0500,Cambridgeshire,1600,A47/07,0,167
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,383985,0500A47/469,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,533.000,2,SLIP,Slip Road,20,6,A06,Area 6,60,10,3,EB,East,30,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,54,0500,Cambridgeshire,1600,A47/04,0,533
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,383986,0500A47/461,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,553.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,4,WB,West,40,2.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,54,0500,Cambridgeshire,1600,A47/04,0,553
3,A,A,30,25,A47,A47 Nuneaton - Gt Yarmouth,30047,383987,0500A47/457,01-Jan-1900 00:00:00,01-Jan-3000 00:00:00,579.000,1,MAIN,Main Carriageway,10,6,A06,Area 6,60,10,3,EB,East,30,2.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,54,0500,Cambridgeshire,1600,A47/04,0,579
